145,163,8,0,163
146,163,8,1,163
147,179,8,0,163
148,179,8,0,179
149,179,8,0,179
150,179,8,0,179
151,179,8,0,179
152,179,8,0,179
153,163,8,0,163
154,151,8,0,151
155,139,8,2,139
156,123,8,0,123
157,123,8,0,123
158,123,8,0,123
159,123,8,2,123
160,127,8,0,127
161,127,8,0,127
162,127,8,0,127
163,127,8,0,127
164,147,8,0,147
165,143,8,0,143
166,143,8,0,143
167,151,8,0,151
168,151,8,0,151
169,151,8,0,151
170,151,8,0,151
171,147,8,0,147
172,143,8,0,143
173,135,8,1,135
174,127,8,0,135
175,127,8,0,127
176,127,8,0,127
177,127,8,0,127
178,127,8,2,127
179,139,8,0,139
180,139,8,0,139
181,139,8,0,139
182,139,8,0,139
183,139,8,1,139
184,147,8,0,139
185,147,8,0,147
186,147,8,0,147
187,147,8,0,147
188,147,8,1,147
189,155,8,0,147
190,155,8,0,155
191,155,8,0,155
192,155,8,0,155
193,155,8,2,155
194,155,8,0,155
195,155,8,0,155
196,155,8,0,155
197,155,8,0,155
198,155,8,0,155
199,155,8,0,155
200,151,8,2,151
201,135,8,0,135
202,135,8,0,135
203,135,8,0,135
204,135,8,0,135
205,111,8,2,111
206,83,8,0,83
207,83,8,0,83
208,83,8,0,83
209,83,8,3,83
210,175,8,0,83
211,175,8,0,175
212,175,8,0,175
213,175,8,0,175
214,175,8,0,175
215,175,8,0,175
216,175,8,0,175
217,175,8,0,175
218,175,8,0,175
219,175,8,0,175
220,175,8,0,175
221,171,8,0,171
222,159,8,2,159
223,147,8,0,147
224,147,8,0,147
225,147,8,0,147
226,147,8,0,147
227,147,8,0,147
228,151,8,2,151
229,139,8,0,139
230,139,8,0,139
231,139,8,0,139
232,139,8,0,139
233,139,8,0,139
234,131,8,1,131
235,127,8,0,131
236,127,8,0,127
237,127,8,0,127
238,127,8,0,127
239,127,8,1,127
240,119,8,0,127
241,119,8,0,119
242,119,8,0,119
243,119,8,0,119
244,119,8,0,119
245,119,8,2,119
246,111,8,0,111
247,111,8,0,111
248,111,8,0,111
249,111,8,2,111
250,111,8,0,111
251,111,8,0,111
252,111,8,0,111
253,111,8,2,111
254,111,8,0,111
255,111,8,0,111
256,111,8,0,111
257,111,8,2,111
258,111,8,0,111
259,111,8,0,111
260,111,8,0,111
261,111,8,0,111
262,111,8,0,111
263,115,8,0,115
264,119,8,0,119
265,123,8,0,123
266,127,8,0,127
267,123,8,0,123
268,127,8,1,127
269,131,8,0,127
270,131,8,0,131
271,131,8,0,131
272,131,8,0,131
273,131,8,0,131
274,131,8,0,131
275,131,8,2,131
276,127,8,0,127
277,127,8,0,127
278,127,8,0,127
279,127,8,0,127
280,127,8,0,127
281,123,8,0,123
282,123,8,0,123
283,119,8,2,119
284,115,8,0,115
285,115,8,0,115
286,115,8,0,115
287,115,8,0,115
288,107,8,0,107
289,107,8,0,107
290,103,8,0,103
291,103,8,0,103
292,95,8,0,95
293,95,8,0,95
294,95,8,0,95
295,103,8,0,103
296,103,8,0,103
297,111,8,0,111
298,111,8,0,111
299,111,8,0,111
300,111,8,0,111
301,111,8,1,111
302,119,8,0,111
303,119,8,0,119
304,119,8,0,119
305,119,8,0,119
306,119,8,0,119
307,123,8,0,123
308,127,8,2,127
309,127,8,0,127
310,127,8,0,127
311,127,8,0,127
312,127,8,0,127
313,127,8,0,127
314,127,8,0,127
315,127,8,0,127
316,143,8,0,143
317,143,8,2,143
318,135,8,0,135
319,135,8,0,135
320,135,8,0,135
321,135,8,0,135
322,147,8,0,147
323,163,8,0,163
324,175,8,0,175
325,175,8,1,175
326,179,8,0,175
327,179,8,0,179
328,179,8,0,179
329,179,8,0,179
330,179,8,0,179
331,179,8,0,179
332,179,8,0,179
333,179,8,0,179
334,179,8,2,179
335,179,8,0,179
336,179,8,0,179
337,179,8,0,179
338,179,8,0,179
339,179,8,0,179
340,163,8,0,163
341,163,8,0,163
342,163,8,0,163
343,147,8,0,147
344,147,8,1,147
345,131,8,0,147
346,131,8,0,131
347,131,8,0,131
348,131,8,0,131
349,131,8,2,131
350,135,8,0,135
351,135,8,0,135
352,135,8,0,135
353,135,8,0,135
354,135,8,0,135
355,139,8,2,139
356,139,8,0,139
357,139,8,0,139
358,139,8,0,139
359,139,8,0,139
360,139,8,0,139
361,135,8,0,135
362,127,8,0,127
363,123,8,0,123
364,119,8,0,119
365,119,8,0,119
366,111,8,0,111
367,99,8,0,99
368,95,8,0,95
369,99,8,0,99
370,99,8,0,99
371,103,8,0,103
372,107,8,0,107
373,111,8,0,111
374,107,8,0,107
375,103,8,0,103
376,99,8,0,99
377,95,8,2,95
378,95,8,0,95
379,95,8,0,95
380,95,8,0,95
381,95,8,0,95
382,95,8,0,95
383,95,8,0,95
384,95,8,0,95
385,95,8,0,95
386,87,8,2,87
387,75,8,0,75
388,75,8,0,75
389,75,8,0,75
390,75,8,0,75
391,75,8,1,75
392,75,8,0,75
393,75,8,0,75
394,75,8,0,75
395,75,8,0,75
396,75,8,0,75
397,75,8,0,75
398,79,8,0,79
399,79,8,0,79
400,83,8,0,83
401,83,8,0,83
402,87,8,0,87
403,79,8,0,79
404,79,8,0,79
405,75,8,0,75
406,71,8,0,71
407,67,8,0,67
408,71,8,0,71
409,75,8,0,75
410,71,8,0,71
411,67,8,0,67
412,63,8,0,63
413,51,8,0,51
414,47,8,0,47
415,47,8,0,47
416,43,8,0,43
417,35,8,0,35
418,27,8,0,27
419,27,8,0,27
420,27,8,0,27
421,27,8,0,27
422,31,8,2,31
423,31,8,0,31
424,31,8,0,31
425,31,8,0,31
426,31,8,3,31
427,31,8,0,31
428,31,8,0,31
429,31,8,0,31
430,31,8,0,31
431,31,8,0,31
432,31,8,0,31
433,35,8,0,35
434,39,8,0,39
435,47,8,0,47
436,51,8,0,51
437,55,8,0,55
438,59,8,0,59
439,63,8,0,63
440,67,8,0,67
441,71,8,2,71
442,75,8,0,75
443,75,8,0,75
444,75,8,0,75
445,75,8,0,75
446,75,8,0,75
447,79,8,0,79
448,83,8,0,83
449,87,8,0,87
450,87,8,0,87
451,87,8,0,87
452,91,8,0,91
453,95,8,0,95
454,99,8,0,99
455,103,8,0,103
456,99,8,0,99
457,95,8,0,95
458,95,8,0,95
459,91,8,0,91
460,91,8,0,91
461,95,8,0,95
462,99,8,0,99
463,103,8,0,103
464,99,8,0,99
465,103,8,0,103
466,107,8,1,107
467,115,8,0,107
468,115,8,0,115
469,115,8,0,115
470,115,8,0,115
471,115,8,0,115
472,119,8,0,119
473,123,8,0,123
474,127,8,0,127
475,127,8,0,127
476,127,8,0,127
477,127,8,0,127
478,127,8,0,127
479,127,8,0,127
480,131,8,0,131
481,135,8,0,135
482,135,8,0,135
483,131,8,0,131
484,127,8,0,127
485,127,8,0,127
486,123,8,0,123
487,119,8,0,119
488,115,8,0,115
489,115,8,0,115
490,119,8,0,119
491,119,8,0,119
492,123,8,0,123
493,123,8,2,123
494,107,8,0,107
495,107,8,0,107
496,107,8,0,107
497,107,8,0,107
498,99,8,0,99
499,95,8,0,95
500,91,8,0,91
501,87,8,0,87
502,91,8,0,91
503,95,8,0,95
504,95,8,1,95
505,91,8,0,95
506,91,8,0,91
507,91,8,0,91
508,91,8,0,91
509,91,8,0,91
510,91,8,0,91
511,91,8,0,91
512,87,8,0,87
513,83,8,0,83
514,79,8,0,79
515,75,8,1,75
516,75,8,0,75
517,75,8,0,75
518,75,8,0,75
519,75,8,0,75
520,75,8,0,75
521,75,8,0,75
522,75,8,0,75
523,71,8,0,71
524,67,8,1,67
525,63,8,0,67
526,63,8,64,63
527,63,8,0,63
528,63,8,0,63
529,63,8,0,63
530,67,8,0,67
531,71,8,1,71
532,75,8,0,71
533,75,8,0,75
534,75,8,0,75
535,75,8,0,75
536,75,8,0,75
537,79,8,0,79
538,83,8,1,83
539,87,8,0,83
540,87,8,0,87
541,87,8,0,87
542,87,8,0,87
543,87,8,0,87
544,91,8,1,91
545,95,8,0,91
546,95,8,0,95
547,95,8,0,95
548,95,8,0,95
549,95,8,0,95
550,95,8,0,95
551,91,8,0,91
552,91,8,2,91
553,83,8,0,83
554,83,8,0,83
555,83,8,0,83
556,83,8,0,83
557,79,8,2,79
558,75,8,0,75
559,75,8,0,75
560,75,8,0,75
561,75,8,0,75
562,67,8,0,67
563,67,8,0,67
564,67,8,0,67
565,67,8,2,67
566,51,8,0,51
567,51,8,0,51
568,51,8,0,51
569,51,8,0,51
570,51,8,0,51
571,71,8,0,71
572,83,8,0,83
573,87,8,0,87
574,99,8,0,99
575,103,8,0,103
576,115,8,0,115
577,119,8,0,119
578,139,8,0,139
579,147,12,2,147
580,159,20,0,159
581,159,24,0,159
582,159,28,1,159
583,159,28,0,159
584,159,28,0,159
585,159,32,0,159
586,159,36,0,159
587,159,36,1,159
588,167,40,0,159
589,167,40,0,167
590,167,40,0,167
591,167,44,0,167
592,167,48,0,167
593,171,48,0,171
594,171,52,0,171
595,167,52,2,167
596,147,56,0,147
597,147,60,0,147
598,147,60,0,147
599,147,60,0,147
600,143,56,3,143
601,139,52,0,143
602,139,52,0,139
603,139,48,0,139
604,139,52,0,139
605,139,48,1,139
606,151,44,0,139
607,151,40,0,151
608,151,44,0,151
609,151,40,0,151
610,151,36,0,151
611,155,32,0,155
612,151,36,2,151
613,143,40,0,143
614,143,44,0,143
615,143,44,0,143
616,143,40,2,143
617,127,36,0,127
618,127,32,0,127
619,127,36,0,127
620,127,36,0,127
621,131,32,0,131
622,131,28,0,131
623,135,24,0,135
624,147,28,0,147
625,147,32,0,147
626,155,36,0,155
627,155,32,2,155
628,147,36,0,147
629,147,24,0,147
630,147,24,0,147
631,147,24,2,147
632,143,28,0,143
633,143,32,0,143
634,143,36,0,143
635,143,40,2,143
636,147,44,0,147
637,147,48,0,147
638,147,44,0,147
639,147,40,0,147
640,159,44,0,159
641,163,56,0,163
642,163,60,0,163
643,159,64,0,159
644,159,60,0,159
645,155,56,0,155
646,155,52,2,155
647,147,56,0,147
648,147,56,0,147
649,147,56,0,147
650,147,52,0,147
651,151,48,0,151
652,151,44,0,151
653,155,44,0,155
654,155,44,0,155
655,159,40,1,159
656,163,36,0,159
657,163,32,0,163
658,163,28,0,163
659,163,24,0,163
660,163,20,0,163
661,167,24,2,167
662,171,28,0,171
663,171,32,0,171
664,171,36,0,171
665,171,44,0,171
666,167,40,0,167
667,167,40,0,167
668,163,40,0,163
669,163,40,0,163
670,159,36,0,159
671,151,32,1,151
672,143,28,0,151
673,143,28,0,143
674,143,32,0,143
675,143,32,0,143
676,143,36,1,143
677,147,36,0,143
678,147,32,0,147
679,147,32,0,147
680,147,36,0,147
681,147,32,0,147
682,163,32,0,163
683,167,32,0,167
684,167,36,0,167
685,171,40,0,171
686,171,44,0,171
687,175,48,1,175
688,179,52,0,175
689,179,56,0,179
690,179,60,0,179
691,179,60,0,179
692,179,76,0,179
693,175,76,0,175
694,175,76,0,175
695,175,72,0,175
696,171,72,0,171
697,171,68,3,171
698,167,68,0,171
699,167,72,0,167
700,167,68,0,167
701,167,64,0,167
702,167,60,0,167
703,163,60,2,163
704,167,64,0,167
705,167,64,0,167
706,167,60,0,167
707,167,56,2,167
708,147,52,0,147
709,147,52,0,147
710,147,52,0,147
711,147,48,0,147
712,143,44,2,143
713,143,40,0,143
714,143,40,0,143
715,143,44,0,143
716,143,40,1,143
717,139,36,0,143
718,139,40,0,139
719,139,44,0,139
720,139,48,0,139
721,139,48,2,139
722,147,44,0,147
723,147,40,0,147
724,147,44,0,147
725,147,48,0,147
726,159,52,0,159
727,163,56,0,163
728,163,60,0,163
729,167,56,0,167
730,163,56,0,163
731,163,56,0,163
732,159,52,0,159
733,147,52,0,147
734,163,48,0,163
735,163,44,0,163
736,155,44,2,155
737,143,40,0,143
738,143,40,0,143
739,143,40,0,143
740,143,44,0,143
741,143,48,0,143
742,159,48,0,159
743,171,44,0,171
744,171,48,2,171
745,167,52,0,167
746,167,48,0,167
747,167,44,0,167
748,167,44,1,167
749,151,40,0,167
750,151,36,0,151
751,151,36,0,151
752,151,32,0,151
753,151,36,0,151
754,171,32,2,171
755,175,28,0,175
756,175,24,0,175
757,175,20,0,175
758,175,16,0,175
759,171,20,0,171
760,171,20,2,171
761,167,24,0,167
762,167,20,0,167
763,167,16,0,167
764,167,20,1,167
765,119,16,0,167
766,119,20,0,119
767,119,24,0,119
768,119,28,0,119
769,119,28,0,119
770,127,32,0,127
771,127,32,0,127
772,143,32,2,143
773,159,36,0,159
774,159,40,0,159
775,159,40,0,159
776,159,40,0,159
777,163,44,0,163
778,163,48,0,163
779,159,48,0,159
780,159,52,0,159
781,155,52,0,155
782,151,48,2,151
783,155,48,0,155
784,155,52,0,155
785,155,48,0,155
786,155,48,0,155
787,159,44,0,159
788,163,40,0,163
789,163,36,0,163
790,159,40,0,159
791,159,40,0,159
792,155,36,0,155
793,155,32,1,155
794,151,32,0,155
795,151,36,0,151
796,151,36,0,151
797,151,40,0,151
798,151,36,0,151
799,159,40,0,159
800,163,36,0,163
801,171,36,0,171
802,175,36,0,175
803,175,32,0,175
804,171,28,0,171
805,171,24,2,171
806,155,12,0,155
807,155,12,0,155
808,155,12,0,155
809,155,16,0,155
810,155,16,0,155
811,151,20,2,151
812,139,20,0,139
813,139,24,0,139
814,139,24,0,139
815,139,20,0,139
816,143,20,0,143
817,147,24,0,147
818,151,28,0,151
819,155,28,0,155
820,159,32,0,159
821,163,32,2,163
822,179,36,0,179
823,179,36,0,179
824,179,36,0,179
825,179,44,0,179
826,175,48,0,175
827,179,48,0,179
828,179,44,1,179
829,171,40,0,179
830,171,36,0,171
831,171,32,0,171
832,171,36,0,171
833,171,40,0,171
834,175,36,2,175
835,179,36,0,179
836,179,40,0,179
837,179,44,0,179
838,179,52,0,179
839,175,56,0,175
840,171,60,0,171
841,171,64,2,171
842,179,60,0,179
843,179,56,0,179
844,179,60,0,179
845,179,60,0,179
846,175,64,2,175
847,167,68,0,167
848,167,72,0,167
849,167,72,0,167
850,167,84,1,167
851,159,84,0,167
852,159,88,0,159
853,159,92,0,159
854,159,92,0,159
855,159,92,0,159
856,163,88,0,163
857,167,88,0,167
858,171,92,0,171
859,171,92,0,171
860,167,88,0,167
861,167,84,0,167
862,163,88,0,163
863,159,92,0,159
864,159,92,0,159
865,163,96,2,163
866,167,100,0,167
867,167,104,0,167
868,167,108,0,167
869,167,112,2,167
870,179,112,0,179
871,179,108,0,179
872,179,104,0,179
873,179,104,0,179
874,175,104,0,175
875,175,100,0,175
876,171,96,0,171
877,171,96,0,171
878,175,92,0,175
879,179,96,0,179
880,179,92,0,179
881,175,88,1,175
882,171,84,0,175
883,171,84,0,171
884,171,88,0,171
885,171,88,0,171
886,171,84,0,171
887,167,80,0,167
888,167,80,0,167
889,167,76,0,167
890,163,72,2,163
891,159,68,0,159
892,159,68,0,159
893,159,68,0,159
894,159,68,0,159
895,163,64,0,163
896,167,60,0,167
897,167,60,2,167
898,159,56,0,159
899,159,40,0,159
900,159,40,0,159
901,159,36,0,159
902,163,40,0,163
903,167,44,0,167
904,171,48,0,171
905,175,48,0,175
906,179,44,2,179
907,175,40,0,175
908,175,40,0,175
909,175,36,0,175
910,175,36,1,175
911,179,36,0,175
912,179,40,0,179
913,179,44,0,179
914,179,48,0,179
915,179,52,0,179
916,179,52,0,179
917,175,48,0,175
918,175,48,0,175
919,171,44,0,171
920,171,40,0,171
921,171,36,2,171
922,163,40,0,163
923,163,52,0,163
924,163,56,0,163
925,163,56,0,163
926,163,68,0,163
927,167,72,0,167
928,167,76,0,167
929,171,72,0,171
930,175,68,0,175
931,171,68,0,171
932,167,72,0,167
933,167,76,2,167
934,159,80,0,159
935,159,76,0,159
936,159,72,0,159
937,159,68,0,159
938,163,64,0,163
939,167,60,0,167
940,179,56,0,179
941,179,56,0,179
942,175,60,0,175
943,171,56,2,171
944,179,52,0,179
945,179,48,0,179
946,179,44,0,179
947,179,40,0,179
948,175,36,0,175
949,175,40,3,175
950,171,40,0,175
951,171,44,0,171
952,171,40,0,171
953,171,44,0,171
954,171,48,0,171
955,175,56,2,175
956,179,52,0,179
957,179,48,0,179
958,179,36,0,179
959,179,28,0,179
960,175,24,0,175
961,171,28,0,171
962,167,32,1,167
963,163,36,0,167
964,163,36,0,163
965,163,32,0,163
966,163,32,0,163
967,163,32,2,163
968,155,36,0,155
969,155,36,0,155
970,155,36,0,155
971,155,36,0,155
972,163,40,0,163
973,167,40,0,167
974,163,44,0,163
975,159,48,0,159
976,155,48,1,155
977,147,52,0,155
978,147,52,0,147
979,147,52,0,147
980,147,56,0,147
981,147,56,0,147
982,163,60,0,163
983,167,64,0,167
984,171,64,0,171
985,179,64,0,179
986,175,68,0,175
987,171,68,0,171
988,171,64,0,171
989,167,64,0,167
990,167,60,0,167
991,171,60,0,171
992,175,56,0,175
993,171,60,2,171
994,159,60,0,159
995,159,56,0,159
996,159,52,0,159
997,159,48,2,159
998,147,48,0,147
999,147,48,0,147
1000,147,44,0,147
1001,147,44,0,147
1002,159,40,0,159
1003,167,36,0,167
1004,171,36,0,171
1005,167,36,0,167
1006,163,40,0,163
1007,159,40,0,159
1008,147,44,0,147
1009,143,48,0,143
1010,139,48,0,139
1011,135,48,0,135
1012,131,44,1,131
1013,115,44,0,131
1014,115,40,0,115
1015,115,40,0,115
1016,115,36,0,115
1017,115,32,0,115
1018,119,32,1,119
1019,115,28,0,119
1020,115,32,0,115
1021,115,36,0,115
1022,115,36,0,115
1023,115,40,0,115
1024,127,40,0,127
1025,131,44,0,131
1026,135,44,0,135
1027,139,48,0,139
1028,143,48,0,143
1029,139,52,0,139
1030,135,52,0,135
1031,131,52,1,131
1032,127,56,0,131
1033,127,60,0,127
1034,127,64,0,127
1035,127,60,0,127
1036,127,56,0,127
1037,119,56,2,119
1038,111,60,64,111
1039,111,60,0,111
1040,111,64,0,111
1041,111,68,0,111
1042,107,64,0,107
1043,111,64,0,111
1044,115,60,0,115
1045,119,60,0,119
1046,123,56,0,123
1047,127,52,0,127
1048,131,48,0,131
1049,135,44,2,135
1050,151,44,0,151
1051,151,48,0,151
1052,151,52,0,151
1053,151,56,0,151
1054,155,56,0,155
1055,159,60,0,159
1056,159,64,0,159
1057,163,68,0,163
1058,163,68,0,163
1059,167,72,2,167
1060,171,72,0,171
1061,171,76,0,171
1062,171,76,0,171
1063,171,76,0,171
1064,167,72,0,167
1065,167,72,0,167
1066,163,72,0,163
1067,167,72,0,167
1068,167,68,0,167
1069,171,64,0,171
1070,175,64,2,175
1071,179,68,0,179
1072,179,68,0,179
1073,179,72,0,179
1074,179,76,2,179
1075,179,52,0,179
1076,179,52,0,179
1077,179,52,0,179
1078,179,52,0,179
1079,175,52,0,175
1080,179,52,0,179
1081,175,52,0,175
1082,171,52,1,171
1083,167,52,0,171
1084,167,52,0,167
1085,167,52,0,167
1086,167,52,0,167
1087,167,52,0,167
1088,179,52,0,179
1089,107,12,0,107
1090,107,12,0,107
1091,107,12,0,107
1092,107,12,0,107
1093,107,12,0,107
1094,107,12,0,107
1095,107,12,0,107
1096,107,12,0,107
1097,107,12,0,107
1098,107,12,0,107
1099,107,12,0,107
1100,107,12,0,107
1101,107,12,0,107
1102,107,12,0,107
1103,107,12,0,107
1104,107,12,0,107
1105,107,12,0,107
1106,107,12,2,107
1107,167,12,0,167
1108,167,12,0,167
1109,167,12,0,167
1110,167,12,0,167
1111,167,12,0,167
1112,107,12,0,107
1113,107,12,0,107
1114,107,12,0,107
1115,107,12,0,107
1116,107,12,0,107
1117,107,12,0,107
1118,107,12,0,107
1119,107,12,2,107
1120,179,12,0,179
1121,179,12,0,179
1122,179,12,0,179
1123,179,12,0,179
1124,179,12,0,179
1125,107,12,0,107
1126,107,12,0,107
1127,107,12,0,107
1128,107,12,0,107
1129,107,12,0,107
1130,107,12,0,107
1131,107,12,0,107
1132,107,12,0,107
1133,107,12,0,107
1134,107,12,2,107
1135,131,12,0,131
1136,131,12,0,131
1137,131,12,0,131
1138,131,12,0,131
1139,131,12,0,131
1140,87,12,0,87
1141,87,12,0,87
1142,87,12,0,87
1143,87,12,0,87
1144,87,12,0,87
1145,87,12,2,87
1146,179,12,0,179
1147,179,12,0,179
1148,179,12,0,179
1149,179,12,0,179
1150,179,12,0,179
1151,107,12,0,107
1152,107,12,0,107
1153,107,12,0,107
1154,107,12,0,107
1155,107,12,0,107
1156,107,12,0,107
1157,107,12,0,107
1158,107,12,0,107
1159,179,12,2,179
1160,179,12,0,179
1161,179,12,0,179
1162,179,12,0,179
1163,179,12,0,179
1164,179,12,0,179
1165,179,12,0,179
1166,135,12,0,135
1167,135,12,0,135
1168,135,12,0,135
1169,135,96,0,135
1170,135,96,0,135
1171,135,96,0,135
1172,135,96,0,135
1173,135,96,0,135
1174,135,96,0,135
1175,135,96,2,135
1176,179,96,0,179
1177,179,96,0,179
1178,179,96,0,179
1179,179,96,0,179
1180,179,96,0,179
1181,135,96,0,135
1182,135,96,0,135
1183,135,96,0,135
1184,135,96,0,135
1185,135,96,2,135
1186,179,96,0,179
1187,179,96,0,179
1188,179,96,0,179
1189,179,96,0,179
1190,179,96,0,179
1191,135,96,0,135
1192,135,96,0,135
1193,135,96,0,135
1194,135,96,0,135
1195,135,96,0,135
1196,135,96,2,135
1197,179,96,0,179
1198,179,96,0,179
1199,179,96,0,179
1200,179,96,0,179
1201,179,96,0,179
1202,135,96,0,135
1203,135,96,0,135
1204,135,96,0,135
1205,135,96,0,135
1206,135,96,0,135
1207,135,96,2,135
1208,179,96,0,179
1209,179,96,0,179
1210,179,96,0,179
1211,179,96,0,179
1212,179,96,0,179
1213,123,96,0,123
1214,123,96,0,123
1215,123,96,0,123
1216,123,96,0,123
1217,123,96,0,123
1218,123,96,0,123
1219,123,96,0,123
1220,123,96,0,123
1221,123,96,0,123
1222,123,96,0,123
1223,123,96,0,123
1224,123,96,0,123
1225,123,96,0,123
1226,123,96,0,123
1227,123,96,0,123
1228,123,96,0,123
1229,123,96,0,123
1230,123,96,0,123
1231,123,96,0,123
1232,123,96,0,123
1233,123,96,0,123
1234,123,96,0,123
1235,123,96,0,123
1236,123,96,0,123
1237,123,96,0,123
1238,123,96,0,123
1239,179,36,2,179
1240,179,36,0,179
1241,179,36,0,179
1242,179,36,0,179
1243,179,36,0,179
1244,179,36,0,179
1245,123,36,0,123
1246,123,36,0,123
1247,123,36,0,123
1248,123,36,0,123
1249,123,36,0,123
1250,63,36,0,63
1251,63,36,0,63
1252,63,36,0,63
1253,63,36,0,63
1254,63,36,0,63
1255,63,36,0,63
1256,63,36,0,63
1257,63,36,0,63
1258,63,36,0,63
1259,139,36,2,139
1260,139,36,0,139
1261,139,36,0,139
1262,139,36,0,139
1263,139,36,0,139
1264,139,36,0,139
1265,63,36,0,63
1266,63,36,0,63
1267,63,36,0,63
1268,63,36,0,63
1269,63,36,0,63
1270,63,36,0,63
1271,63,36,2,63
1272,179,36,0,179
1273,179,36,0,179
1274,179,36,0,179
1275,179,36,0,179
1276,179,36,0,179
1277,119,36,0,119
1278,119,36,0,119
1279,119,36,0,119
1280,119,36,0,119
1281,119,36,0,119
1282,179,36,0,179
1283,179,36,0,179
1284,179,36,0,179
1285,179,36,0,179
1286,179,36,0,179
1287,179,36,0,179
1288,179,36,0,179
1289,179,36,0,179
1290,179,36,0,179
1291,179,36,0,179
1292,179,36,0,179
1293,179,136,0,179
1294,179,136,0,179
1295,179,136,0,179
1296,179,136,0,179
1297,179,136,0,179
1298,179,136,0,179
1299,179,136,0,179
1300,179,136,0,179
1301,179,136,0,179
1302,179,136,0,179
1303,179,136,0,179
1304,179,136,0,179
1305,179,136,0,179
1306,179,136,0,179
1307,179,136,0,179
1308,179,136,0,179
1309,179,136,0,179
1310,179,136,0,179
1311,179,136,0,179
1312,179,136,1,179
1313,179,136,0,179
1314,179,136,0,179
1315,179,136,0,179
1316,179,136,0,179
1317,179,136,0,179
1318,179,136,0,179
1319,179,136,0,179
1320,179,136,0,179
1321,179,136,0,179
1322,179,136,0,179
1323,179,136,0,179
1324,179,136,0,179
1325,179,136,0,179
1326,179,72,0,179
1327,179,72,0,179
1328,179,72,0,179
1329,179,72,0,179
1330,179,72,0,179
1331,179,72,0,179
1332,179,72,0,179
1333,179,72,0,179
1334,179,72,0,179
1335,179,72,0,179
1336,179,72,0,179
1337,123,72,0,123
1338,123,72,0,123
1339,123,16,0,123
1340,123,16,0,123
1341,123,16,0,123
1342,123,16,0,123
1343,123,16,0,123
1344,123,16,0,123
1345,123,16,0,123
1346,123,16,2,123
1347,179,16,0,179
1348,179,16,0,179
1349,179,16,0,179
1350,179,16,0,179
1351,179,16,0,179
1352,51,16,0,51
1353,51,16,0,51
1354,51,16,0,51
1355,51,16,0,51
1356,51,16,0,51
1357,51,16,0,51
1358,51,16,0,51
1359,51,16,0,51
1360,51,16,0,51
1361,51,16,0,51
1362,51,16,0,51
